District,Name,Party Code,State,Term End,Term Start,Session
5,Mike Thompson,D,California,,,114
6,Doris Matsui,D,California,,,114
7,Ami Bera,D,California,,,114
8,Paul Cook,R,California,,,114
9,Jerry McNerney,D,California,,,114
10,Jeff Denham,R,California,,,114
11,Mark DeSaulnier,D,California,,,114
12,Nancy Pelosi,D,California,,,114
13,Barbara Lee,D,California,,,114
14,Jackie Speier,D,California,,,114
15,Eric Swalwell,D,California,,,114
16,Jim Costa,D,California,,,114
17,Mike Honda,D,California,,,114
18,Anna Eshoo,D,California,,,114
19,Zoe Lofgren,D,California,,,114
20,Sam Farr,D,California,,,114
21,David Valadao,R,California,,,114
22,Devin Nunes,R,California,,,114
23,Kevin McCarthy,R,California,,,114
24,Lois Capps,D,California,,,114
25,Steve Knight,R,California,,,114
26,Julia Brownley,D,California,,,114
27,Judy Chu,D,California,,,114
28,Adam Schiff,D,California,,,114
29,Tony Cardenas,D,California,,,114
30,Brad Sherman,D,California,,,114
31,Pete Aguilar,D,California,,,114
32,Grace Napolitano,D,California,,,114
33,Ted Lieu,D,California,,,114
34,Xavier Becerra,D,California,,,114
35,Norma Torres,D,California,,,114
36,Raul Ruiz,D,California,,,114
37,Karen Bass,D,California,,,114
38,Linda Sánchez,D,California,,,114
39,Ed Royce,R,California,,,114
40,Lucille Roybal-Allard,D,California,,,114
41,Mark Takano,D,California,,,114
42,Ken Calvert,R,California,,,114
43,Maxine Waters,D,California,,,114
44,Janice Hahn,D,California,,,114
45,Mimi Walters,R,California,,,114
46,Loretta Sanchez,D,California,,,114
47,Alan Lowenthal,D,California,,,114
48,Dana Rohrabacher,R,California,,,114
49,Darrell Issa,R,California,,,114
50,Duncan D. Hunter,R,California,,,114
51,Juan Vargas,D,California,,,114
52,Scott Peters,D,California,,,114
53,Susan Davis,D,California,,,114
1,Diana DeGette,D,Colorado,,,114
2,Jared Polis,D,Colorado,,,114
3,Scott Tipton,R,Colorado,,,114
4,Ken Buck,R,Colorado,,,114
5,Doug Lamborn,R,Colorado,,,114
6,Mike Coffman,R,Colorado,,,114
7,Ed Perlmutter,D,Colorado,,,114
1,John Larson,D,Connecticut,,,114
2,Joe Courtney,D,Connecticut,,,114
3,Rosa DeLauro,D,Connecticut,,,114
4,Jim Himes,D,Connecticut,,,114
5,Elizabeth Esty,D,Connecticut,,,114
At-large,John Carney,D,Delaware,,,114
1,Jeff Miller,R,Florida,,,114
2,Gwen Graham,D,Florida,,,114
3,Ted Yoho,R,Florida,,,114
4,Ander Crenshaw,R,Florida,,,114
5,Corrine Brown,D,Florida,,,114
6,Ron DeSantis,R,Florida,,,114
7,John Mica,R,Florida,,,114
8,Bill Posey,R,Florida,,,114
9,Alan Grayson,D,Florida,,,114
10,Daniel Webster,R,Florida,,,114
11,Rich Nugent,R,Florida,,,114
12,Gus Bilirakis,R,Florida,,,114
13,David Jolly,R,Florida,,,114
14,Kathy Castor,D,Florida,,,114
15,Dennis Ross,R,Florida,,,114
16,Vern Buchanan,R,Florida,,,114
17,Tom Rooney,R,Florida,,,114
18,Patrick Murphy,D,Florida,,,114
19,Curt Clawson,R,Florida,,,114
20,Alcee Hastings,D,Florida,,,114
21,Ted Deutch,D,Florida,,,114
22,Lois Frankel,D,Florida,,,114
23,Debbie Wasserman Schultz,D,Florida,,,114
